19,26
19,32
20,26
20,32
26,26
26,32
27,26
27,32
28,26
28,32
37,26
37,32
38,26
38,32
50,26
50,32
51,26
51,32
52,26
52,32
53,26
53,32
74,26
74,32
75,26
75,32
76,26
76,32
81,28
82,28
88,26
88,32
89,26
89,32
100,28
101,28
103,26
103,32
105,26
105,32
120,28
121,28
132,28
137,28
144,28
145,28
146,28
150,28
151,28
201,28
233,28
243,28
244,28
245,28
249,28
250,28
251,28
292,28
337,28
338,28
343,28
344,28
374,28
375,28
376,28
377,28
378,28
379,28
382,28
383,28
384,28
385,28
386,28
436,28
437,28
462,28
474,28
479,28
480,28
481,28
482,28
483,28
484,28
486,28
487,28
489,28
490,28
491,28
492,28
493,28
494,28
599,28
600,28
601,28
615,28
622,28
623,28
638,28
639,28
640,28
643,28
644,28
646,28
647,28
648,28
649,28
703,28
716,28
717,28
718,28
719,28
720,26
720,28
720,32
721,28
745,26
745,32
772,28
773,28
774,28
781,28
785,28
786,28
787,28
788,28
789,28
790,28
791,28
792,28
793,28
794,28
795,28
796,28
797,28
798,28
799,28
800,28
801,28
